 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0599     73      F    1   111111 1111                                        
 0600     72      F    1   111111 1111                                        
 0601     7C      0    0   111110 1111                                        
 0602     7B      0    0   111110 1111                                        
 0603     7A      0    0   111110 1111                                        
 0604     79      0    0   111110 1111                                        
 0605     78      0    0   111110 1111                                        
 0606     77      0    0   111110 1111                                        
 0607     76      0    0   111110 1111                                        
 0608     75      0    0   111110 1111                                        
 0609     74      0    0   111110 1111                                        
 0610     73      0    0   111110 1111                                        
 0611     7C      F    0   111110 1111                                        
 0612     7B      F    0   111110 1111                                        
 0613     7A      F    0   111110 1111                                        
 0614     79      F    0   111110 1111                                        
 0615     78      F    0   111110 1111                                        
 0616     77      F    0   111110 1111                                        
 0617     76      F    0   111110 1111                                        
 0618     75      F    0   111110 1111                                        
 0619     74      F    0   111110 1111                                        
 0620     73      F    0   111110 1111                                        
 0621     7C      0    0   111110 1111                                        
 0622     7B      0    0   111110 1111                                        
 0623     7A      0    0   111110 1111                                        
 0624     79      0    0   111110 1111                                        
 0625     78      0    0   111110 1111                                        
 0626     77      0    0   111110 1111                                        
 0627     76      0    0   111110 1111                                        
 0628     75      0    0   111110 1111                                        
 0629     74      0    0   111110 1111                                        
 0630     73      0    0   111110 1111                                        
 0631     7C      F    0   111110 1111                                        
 0632     7B      F    0   111110 1111                                        
 0633     7A      F    0   111110 1111                                        
 0634     79      F    0   111110 1111                                        
 0635     78      F    0   111110 1111                                        
 0636     77      F    0   111110 1111                                        
 0637     76      F    0   111110 1111                                        
 0638     75      F    0   111110 1111                                        
 0639     74      F    0   111110 1111                                        
 0640     73      F    0   111110 1111                                        
 0641     7C      F    1   111101 1111                                        
 0642     7B      F    1   111101 1111                                        
 0643     7A      F    1   111101 1111                                        
 0644     79      F    1   111101 1111                                        
 0645     78      F    1   111101 1111                                        
 0646     77      F    1   111101 1111                                        
 0647     76      F    1   111101 1111                                        
 0648     75      F    1   111101 1111                                        
 0649     74      F    1   111101 1111                                        
 0650     73      F    1   111101 1111                                        
 0651     7E      0    1   111101 1111                                        
 0652     7D      0    1   111101 1111                                        
 0653     7C      0    1   111101 1111                                        
 0654     7B      0    1   111101 1111                                        
 0655     7A      0    1   111101 1111                                        
 0656     79      8    1   111101 1111                                        
 0657     78      0    1   111101 1111                                        
 0658     77      0    1   111101 1111                                        
 0659     76      0    1   111101 1111                                        
 0660     75      0    1   111101 1111                                        
 0661     74      0    1   111101 1111                                        
 0662     73      0    1   111101 1111                                        
 0663     73      0    1   111101 1111                                        
 0664     7C      F    0   111110 1111                                        
 0665     7B      F    0   111110 1111                                        
