 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0481     06      0    0   11111110 1111                                      
 0482     07      0    0   11111110 1111                                      
 0483     08      0    0   11111110 1111                                      
 0484     09      0    0   11111110 1111                                      
 0485     0A      8    0   11111110 1111                                      
 0486     0B      0    0   11111110 1111                                      
 0487     0C      0    0   11111110 1111                                      
 0488     07      E    1   11111101 1111                                      
 0489     07      5    1   11111101 1111                                      
 0490     07      F    1   11111101 1111                                      
 0491     07      0    1   11111101 1111                                      
 0492     07      0    1   11111101 1111                                      
 0493     0A      4    1   11111101 1111                                      
 0494     0B      6    1   11111101 1111                                      
 0495     0C      0    1   11111101 1111                                      
 0496     0A      4    1   11111111 1111                                      
 0497     0B      5    1   11111111 1111                                      
 0498     03      F    0   11111110 1111                                      
 0499     04      F    0   11111110 1111                                      
 0500     05      F    0   11111110 1111                                      
 0501     06      F    0   11111110 1111                                      
 0502     07      4    0   11111110 1111                                      
 0503     08      C    0   11111110 1111                                      
 0504     09      3    0   11111110 1111                                      
 0505     0A      0    0   11111110 1111                                      
 0506     0B      0    0   11111110 1111                                      
 0507     0C      4    0   11111110 1111                                      
 0508     03      0    0   11111110 1111                                      
 0509     04      0    0   11111110 1111                                      
 0510     05      0    0   11111110 1111                                      
 0511     06      0    0   11111110 1111                                      
 0512     07      5    0   11111110 1111                                      
 0513     08      1    0   11111110 1111                                      
 0514     09      5    0   11111110 1111                                      
 0515     0A      3    0   11111110 1111                                      
 0516     0B      3    0   11111110 1111                                      
 0517     0C      3    0   11111110 1111                                      
 0518     0C      F    1   11111111 1111                                      
 0519     0D      F    1   11111111 1111                                      
 0520     01      6    1   11111101 1111                                      
 0521     02      1    1   11111101 1111                                      
 0522     03      F    1   11111101 1111                                      
 0523     04      F    1   11111101 1111                                      
 0524     05      F    1   11111101 1111                                      
 0525     06      F    1   11111101 1111                                      
 0526     07      4    1   11111101 1111                                      
 0527     08      C    1   11111101 1111                                      
 0528     09      0    1   11111101 1111                                      
 0529     09      3    1   11111101 1111                                      
 0530     0A      0    1   11111101 1111                                      
 0531     0B      0    1   11111101 1111                                      
 0532     0C      4    1   11111101 1111                                      
 0533     01      0    1   00111101 1111                                      
 0534     02      0    1   00111101 1111                                      
 0535     03      0    1   00111101 1111                                      
 0536     04      8    1   00111101 1111                                      
 0537     05      0    1   00111101 1111                                      
 0538     06      0    1   00111101 1111                                      
 0539     07      5    1   00111101 1111                                      
 0540     08      1    1   00111101 1111                                      
 0541     09      5    1   00111101 1111                                      
 0542     0A      3    1   00111101 1111                                      
 0543     0B      3    1   00111101 1111                                      
 0544     0C      3    1   00111101 1111                                      
 0545     01      5    0   11111110 1111                                      
 0546     02      4    0   11111110 1111                                      
 0547     03      F    0   11111110 1111                                      
 0548     04      F    0   11111110 1111                                      
 0549     05      F    0   11111110 1111                                      
 0550     06      F    0   11111110 1111                                      
 0551     07      F    0   11111110 1111                                      
 0552     08      F    0   11111110 1111                                      
 0553     09      F    0   11111110 1111                                      
 0554     0A      F    0   11111110 1111                                      
 0555     0B      F    0   11111110 1111                                      
 0556     0C      F    0   11111110 1111                                      
 0557     01      0    0   00111110 1111                                      
 0558     02      0    0   00111110 1111                                      
 0559     03      0    0   00111110 1111                                      
 0560     04      0    0   00111110 1111                                      
 0561     05      0    0   00111110 1111                                      
 0562     06      0    0   00111110 1111                                      
 0563     07      0    0   00111110 1111                                      
 0564     08      0    0   00111110 1111                                      
 0565     09      0    0   00111110 1111                                      
 0566     0A      8    0   00111110 1111                                      
 0567     0B      0    0   00111110 1111                                      
 0568     0C      0    0   00111110 1111                                      
 0569     06      E    1   00111101 1111                                      
