 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE   
 0705     79      6    01110 1111                                             
 0706     78      4    01110 1111                                             
 0707     77      4    01110 1111                                             
 0708     76      0    01110 1111                                             
 0709     75      2    01110 1111                                             
 0710     74      0    01110 1111                                             
 0711     73      0    01110 1111                                             
 0712     7E      0    01110 1111                                             
 0713     7D      0    01110 1111                                             
 0714     7C      0    01110 1111                                             
 0715     7B      0    01110 1111                                             
 0716     7A      4    01110 1111                                             
 0717     79      4    01110 1111                                             
 0718     78      4    01110 1111                                             
 0719     77      4    01110 1111                                             
 0720     76      4    01110 1111                                             
 0721     75      4    01110 1111                                             
 0722     74      4    01110 1111                                             
 0723     73      4    01110 1111                                             
 0724     7E      B    01101 1111                                             
 0725     7D      B    01101 1111                                             
 0726     7C      B    01101 1111                                             
 0727     7B      F    01101 1111                                             
 0728     7A      F    01101 1111                                             
 0729     79      F    01101 1111                                             
 0730     78      F    01101 1111                                             
 0731     77      F    01101 1111                                             
 0732     76      F    01101 1111                                             
 0733     75      F    01101 1111                                             
 0734     74      F    01101 1111                                             
 0735     73      F    01101 1111                                             
 0736     7E      0    01101 1111                                             
 0737     7D      0    01101 1111                                             
 0738     7C      0    01101 1111                                             
 0739     7B      0    01101 1111                                             
 0740     7A      0    01101 1111                                             
 0741     79      0    01101 1111                                             
 0742     78      0    01101 1111                                             
 0743     77      0    01101 1111                                             
 0744     76      0    01101 1111                                             
 0745     75      0    01101 1111                                             
 0746     74      0    01101 1111                                             
 0747     73      0    01101 1111                                             
 0748     7C      E    01110 1111                                             
 0749     7C      5    01110 1111                                             
 0750     7C      F    01110 1111                                             
 0751     7C      0    01110 1111                                             
 0752     75      0    01110 1111                                             
 0753     74      0    01110 1111                                             
 0754     73      0    01110 1111                                             
 0755     6D      9    01111 1111                                             
 0756     6C      4    01111 1111                                             
 0757     7C      0    01101 1111                                             
 0758     7B      8    01101 1111                                             
 0759     7A      0    01101 1111                                             
 0760     79      6    01101 1111                                             
 0761     78      4    01101 1111                                             
 0762     77      4    01101 1111                                             
 0763     76      0    01101 1111                                             
 0764     75      2    01101 1111                                             
 0765     74      0    01101 1111                                             
 0766     73      0    01101 1111                                             
 0767     7C      4    01101 1111                                             
 0768     7B      4    01101 1111                                             
 0769     7A      4    01101 1111                                             
 0770     79      4    01101 1111                                             
 0771     78      4    01101 1111                                             
 0772     77      4    01101 1111                                             
 0773     76      4    01101 1111                                             
 0774     75      4    01101 1111                                             
 0775     74      4    01101 1111                                             
 0776     73      4    01101 1111                                             
 0777     6B      F    01111 1111                                             
 0778     6A      F    01111 1111                                             
 0779     7E      9    01110 1111                                             
 0780     7D      B    01110 1111                                             
 0781     7C      9    01110 1111                                             
 0782     7B      8    01110 1111                                             
 0783     7A      0    01110 1111                                             
 0784     79      6    01110 1111                                             
 0785     78      4    01110 1111                                             
 0786     77      4    01110 1111                                             
 0787     76      0    01110 1111                                             
 0788     75      2    01110 1111                                             
 0789     74      0    01110 1111                                             
 0790     73      0    01110 1111                                             
